match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2024-03-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,28,1,9.33,8,0,0
6,2024-03-25,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",4.0,0,23,1,5.75,12,2,0
10,2024-03-29,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",4.0,0,46,1,11.5,6,2,0
15,2024-04-02,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",4.0,0,24,1,6.0,12,0,0
19,2024-04-06,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,37,1,9.25,10,0,0
30,2024-04-15,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",4.0,0,51,0,12.75,5,3,1
36,2024-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,56,2,14.0,6,3,1
41,2024-04-25,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,18,1,6.0,8,3,0
45,2024-04-28,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,34,0,8.5,8,3,1
52,2024-05-04,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",4.0,0,21,2,5.25,10,0,0
58,2024-05-09,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2.0,0,22,0,11.0,5,1,0
62,2024-05-12,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",3.1,1,20,3,6.32,12,1,0
68,2024-05-18,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",4.0,0,42,2,10.5,9,0,0
71,2024-05-22,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",3.0,0,37,0,12.33,5,0,0
