match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2024-03-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,38,0,9.5,9,1,0
6,2024-03-25,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",4.0,0,26,2,6.5,11,0,0
10,2024-03-29,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",3.0,0,46,0,15.33,3,2,0
15,2024-04-02,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",4.0,0,47,1,11.75,11,3,0
19,2024-04-06,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,35,1,8.75,5,1,0
25,2024-04-11,Mumbai Indians,"Wankhede Stadium, Mumbai",3.0,0,37,0,12.33,7,0,0
36,2024-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,40,1,10.0,9,2,0
41,2024-04-25,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,20,0,5.0,10,2,0
45,2024-04-28,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,34,1,8.5,9,4,0
52,2024-05-04,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",4.0,0,29,2,7.25,13,3,0
58,2024-05-09,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",4.0,0,43,3,10.75,9,2,0
62,2024-05-12,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",4.0,0,33,1,8.25,13,2,0
68,2024-05-18,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",4.0,0,35,1,8.75,6,1,0
71,2024-05-22,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",4.0,0,33,2,8.25,6,3,0
