match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2024-03-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0,3,0,0,0.0,c MS Dhoni b Mustafizur Rahman,3
6,2024-03-25,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",18,18,1,1,100.0,b Harpreet Brar,4
10,2024-03-29,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",3,4,0,0,75.0,c RK Singh b AD Russell,5
15,2024-04-02,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",29,21,2,2,138.1,c D Padikkal b MP Yadav,3
25,2024-04-11,Mumbai Indians,"Wankhede Stadium, Mumbai",50,26,3,4,192.31,c Ishan Kishan b G Coetzee,4
30,2024-04-15,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",9,5,0,1,180.0,c Nithish Kumar Reddy b M Markande,4
36,2024-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",52,23,3,5,226.09,c Harshit Rana b AD Russell,4
41,2024-04-25,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",50,20,2,5,250.0,c Abdul Samad b JD Unadkat,4
52,2024-05-04,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",2,3,0,0,66.67,c DA Miller b J Little,4
58,2024-05-09,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",55,23,3,6,239.13,c JM Bairstow b SM Curran,4
62,2024-05-12,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",52,32,3,3,162.5,c AR Patel b Rasikh Salam,4
68,2024-05-18,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",41,23,2,4,178.26,c DJ Mitchell b SN Thakur,3
71,2024-05-22,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",34,22,2,2,154.55,c R Parag b Avesh Khan,4
