match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2024-03-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",38,26,3,2,146.15,not out,7
6,2024-03-25,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",28,10,3,2,280.0,not out,7
10,2024-03-29,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",20,8,0,3,250.0,run out (PD Salt),7
15,2024-04-02,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",4,8,0,0,50.0,c KL Rahul b Naveen-ul-Haq,8
25,2024-04-11,Mumbai Indians,"Wankhede Stadium, Mumbai",53,23,5,4,230.43,not out,6
30,2024-04-15,Sunrisers Hyderabad,"M Chinnaswamy Stadium, Bengaluru",83,35,5,7,237.14,c H Klaasen b T Natarajan,6
36,2024-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",25,18,3,1,138.89,c PD Salt b AD Russell,8
41,2024-04-25,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",11,6,2,0,183.33,c Abdul Samad b PJ Cummins,7
52,2024-05-04,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",21,12,3,0,175.0,not out,7
58,2024-05-09,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",18,7,1,2,257.14,c SM Curran b HV Patel,6
62,2024-05-12,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",0,2,0,0,0.0,c Kuldeep Yadav b KK Ahmed,7
68,2024-05-18,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",14,6,1,1,233.33,c MS Dhoni b TU Deshpande,5
71,2024-05-22,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",11,13,1,0,84.62,c YBK Jaiswal b Avesh Khan,7
