match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2024-03-22,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",18,22,1,0,81.82,b Mustafizur Rahman,5
6,2024-03-25,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",3,5,0,0,60.0,c JM Sharma b K Rabada,3
10,2024-03-29,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru",33,21,4,2,157.14,b AD Russell,3
15,2024-04-02,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",9,9,1,0,100.0,b MP Yadav,5
19,2024-04-06,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",5,6,0,0,83.33,not out,5
36,2024-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",6,4,0,1,150.0,c Ramandeep Singh b SP Narine,5
41,2024-04-25,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",37,20,5,0,185.0,not out,5
52,2024-05-04,Gujarat Titans,"M Chinnaswamy Stadium, Bengaluru",1,2,0,0,50.0,c M Shahrukh Khan b J Little,6
58,2024-05-09,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",46,27,5,1,170.37,c SM Curran b HV Patel,5
62,2024-05-12,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",32,24,1,2,133.33,not out,5
68,2024-05-18,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",38,17,3,3,223.53,not out,4
71,2024-05-22,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",27,21,2,1,128.57,c R Powell b R Ashwin,3
